q_id,doc_id,Gender,PlayerName,NumSeasons,AvgPER,CareerPoints
1,603,0,Laurie Koehn,5,14.9,336
1,604,0,Antonio Lang,8,9.56,335
1,605,1,Taurean Waller-Prince,1,9.8,335
1,606,1,Gary Freeman,3,14.23,334
1,607,1,Gary Garland,1,10.2,334
1,608,0,James Ray,3,8.77,334
1,609,1,Lawrence Roberts,2,13.6,334
1,610,0,Tora Suber,3,8.53,332
1,611,1,Pops Mensah-Bonsu,8,14.04,331
1,612,0,Chandi Jones,3,15.03,330
1,613,0,Andrea Nagy,4,6.6,327
1,614,0,Jon Brockman,3,9.53,320
1,615,1,Devin Durrant,2,6.85,317
1,616,0,Stewart Granger,3,5.27,316
1,617,0,Shakira Austin,1,17.4,312
1,618,1,Greg Howard,2,10.55,312
1,619,0,Chuck Nevitt,11,10.52,300
1,620,0,Rebekah Gardner,1,15.9,295
1,621,0,Ryan Humphrey,5,4.68,290
1,622,0,Andrea Lloyd-Curry,2,10.65,289
1,623,1,Melvin Booker,4,4.85,288
1,624,1,Mark Pope,6,1.73,285
1,625,1,Eddie Mast,3,9.9,283
1,626,0,Russ Lee,3,14.07,282
1,627,0,Amy Herrig,3,10.73,280
1,628,1,Chasson Randle,3,14.53,274
1,629,1,Cotton Nash,3,9.2,274
1,630,1,Paul Long,3,17.3,274
1,631,0,Phil Lumpkin,2,9.85,272
1,632,0,Dane Suttle,2,14.8,272
1,633,0,Sasha Goodlett,4,10.32,272
1,634,0,Tausha Mills,4,8.53,267
1,635,0,Donell Taylor,2,10.2,266
1,636,0,Gary Alcorn,2,5.05,261
1,637,0,Grace Daley,3,15.43,261
1,638,0,Bruce Flowers,1,15.2,261
1,639,0,Victor Claver,3,8.33,258
1,640,1,Delon Wright,2,16.4,253
1,641,1,Randy Allen,2,7.65,252
1,642,0,Dalibor Bagaric,3,6.33,251
1,643,0,Byron Beck,1,13.2,250
1,644,0,Kostas Papanikolaou,2,6.9,249
1,645,0,Kaila Charles,2,10.05,242
1,646,0,Mike Ratliff,2,5.1,241
1,647,1,Craig Shelton,2,7.3,240
1,648,0,Paul Zipser,1,6.9,240
1,649,0,Chad Kinch,3,6.6,236
1,650,1,DeQuan Jones,1,8.4,233
1,651,0,Megan Walker,3,4.13,229
1,652,0,Maylana Martin,2,8.4,227
1,653,1,Harvey Marlatt,3,8.23,225
1,654,0,Chris Herren,2,7.5,224
1,655,1,Devin Ebanks,3,11.33,224
1,656,0,Nayo Raincock-Ekunwe,2,12.25,221
1,657,1,Rich Niemann,4,10.55,220
1,658,1,Jim Smith,2,11.7,219
1,659,0,Aiysha Smith,2,10.15,219
1,660,0,Ewelina Kobryn,3,7.47,215
1,661,0,Yelena Leuchanka,4,7.2,207
1,662,0,Lorenzo Brown,3,7.87,206
1,663,1,Duane Cooper,2,7.75,204
1,664,0,Armon Johnson,4,13.85,204
1,665,0,Dave Johnson,2,6.95,204
1,666,1,Bernard James,3,13.07,203
1,667,0,Sean Lampley,2,17.0,203
1,668,0,Anthony Brown,4,9.12,201
1,669,0,Monica Lamb,3,12.83,200
1,670,0,Cedric Simmons,7,3.17,200
1,671,1,Joe Cooper,6,6.33,199
1,672,0,Ted Luckenbill,2,8.0,196
1,673,0,Carolyn Young,2,12.6,194
1,674,0,Destanni Henderson,1,11.2,191
1,675,0,Kristy Wallace,1,10.0,190
1,676,1,Dedric Willoughby,1,12.2,190
1,677,0,Jamila Wideman,3,6.33,188
1,678,0,Kristen Veal,2,6.4,187
1,679,0,Nikolina Milic,1,17.8,185
1,680,0,Jessica Adair,3,16.17,183
1,681,1,Andy Walker,1,13.0,180
1,682,1,Dick Surhoff,2,7.95,178
1,683,1,Ray Owes,1,11.1,177
1,684,0,Jim Owens,2,13.7,177
1,685,1,Larry Friend,1,7.7,175
1,686,0,Dennis Bell,3,4.4,175
1,687,1,Sonny Dove,2,10.0,174
1,688,0,Tyshawn Taylor,2,5.8,174
1,689,0,Erick Green,4,9.22,172
1,690,1,Jesse Dark,1,11.0,170
1,691,1,Garfield Smith,2,8.25,168
1,692,0,Dwayne Morton,1,11.0,167
1,693,1,Donta Smith,2,11.65,165
1,694,1,Tom Workman,5,7.54,165
1,695,1,Josh Davis,6,12.88,162
1,696,0,Bart Kofoed,5,6.2,162
1,697,0,Ashley Shields,2,4.15,161
1,698,0,LaQuanda Barksdale,3,6.27,161
1,699,1,Jay Murphy,4,6.9,160
1,700,0,Paul McCracken,3,9.53,160
1,701,1,Billy Thomas,5,1.18,158
1,702,1,Earl Evans,1,10.3,157
1,703,0,Robin Threatt-Elliott,1,11.6,155
1,704,1,Joe Hutton,1,8.0,155
1,705,0,Maalik Wayns,4,11.4,154
1,706,0,Jake Jones,3,8.9,152
1,707,0,Vedrana Grgin-Fonseca,3,7.23,151
1,708,0,Naz Hillmon,1,11.5,150
1,709,1,Ken Murray,1,7.9,149
1,710,0,Evanthia Maltsi,1,12.4,147
1,711,0,Dragan Bender,1,5.3,146
1,712,0,Keri Chaconas,1,6.7,144
1,713,0,Howard Wood,1,12.0,144
1,714,1,Anthony Taylor,1,11.1,144
1,715,1,Awvee Storey,3,9.2,143
1,716,1,Jim Ware,2,6.25,143
1,717,0,Daniel Orton,3,12.4,143
1,718,0,Wayne Selden,3,7.7,142
1,719,0,Tajama Abraham,2,7.3,140
1,720,0,Yolanda Moore,3,4.6,140
1,721,0,Keisha Hampton,2,12.05,139
1,722,1,Chris Richard,2,7.2,135
1,723,1,Clinton Smith,2,9.35,134
1,724,0,Pat Connaughton,2,8.2,134
1,725,0,Matt Freije,2,5.1,133
1,726,1,Marques Bragg,1,9.8,131
1,727,0,Charli Collier,2,7.25,130
1,728,0,Bracey Wright,2,12.95,129
1,729,0,Lucienne Berthieu,3,14.87,129
1,730,0,Dick Dickey,1,9.6,127
1,731,0,Angie Potthoff,1,6.6,127
1,732,1,Mike Lynn,2,3.45,126
1,733,1,Mouhamed Sene,5,24.96,123
1,734,0,Pat Frink,1,7.9,123
1,735,1,Jerry Greenspan,2,12.2,122
1,736,1,Phil Hankinson,2,17.5,122
1,737,0,Kevin Henderson,4,6.9,122
1,738,0,Marion Jones,2,7.7,121
1,739,1,Chris Wright,3,11.07,120
1,740,1,Bob Wiesenhahn,1,7.5,119
1,741,0,Lauren Cox,2,11.85,118
1,742,0,Otis Howard,3,12.27,118
1,743,1,John Turner,1,7.8,117
1,744,0,Kasha Terry,2,8.25,117
1,745,1,Howard Wright,5,17.2,116
1,746,0,Milena Flores,1,7.1,112
1,747,0,Bob Greacen,2,6.3,111
1,748,0,Lionel Chalmers,1,6.5,111
1,749,0,James Thomas,6,11.77,108
1,750,0,Kim Smith,2,4.05,107
1,751,1,Fred VanVleet,1,10.5,107
1,752,0,Jonathan Gibson,1,9.5,106
1,753,0,Brooke Smith,3,10.93,102
1,754,0,Steve Courtin,1,6.9,101
1,755,0,DeAndre' Bembry,1,8.8,101
1,756,0,Audrey Sauret,2,5.65,100
1,757,1,Marshall Rogers,1,9.8,100
1,758,0,Naomi Mulitauaopele,1,10.4,99
1,759,0,Mikiko Hagiwara,2,6.85,98
1,760,0,Keith Tower,4,1.85,98
1,761,0,Shane Heal,2,5.15,97
1,762,1,Christian Wood,2,15.75,96
1,763,1,Martin Nessley,3,2.67,96
1,764,0,Elena Shakirova,3,20.13,96
1,765,0,Cierra Burdick,4,10.5,96
1,766,1,Dwight Buycks,2,10.15,95
1,767,0,Liz Moeggenberg,2,8.65,95
1,768,0,Sandra Van Embricqs,1,10.9,94
1,769,0,Lamar Patterson,2,1.6,93
1,770,1,Larry Owens,4,9.97,93
1,771,1,Tito Horford,3,3.5,93
1,772,0,April Sykes,1,11.1,92
1,773,1,Mike Silliman,1,8.0,91
1,774,1,Sheldon McClellan,1,10.1,90
1,775,1,Lanard Copeland,2,7.0,90
1,776,0,Martin Lewis,2,11.05,89
1,777,0,Adrienne Shuler,1,10.5,89
1,778,0,Jene Morris,2,8.3,89
1,779,0,Blake Ahearn,3,4.87,88
1,780,0,Marcus Landry,3,-3.83,88
1,781,1,George Karl,2,6.45,85
1,782,0,Kathrin Ress,1,5.6,85
1,783,0,Russ Smith,4,5.45,83
1,784,1,Josh Selby,2,1.7,83
1,785,0,Karlie Samuelson,4,6.85,82
1,786,0,Irv Kiffin,1,3.7,82
1,787,0,Brooke McCarty-Williams,1,7.5,81
1,788,0,Mfon Udoka,1,11.6,80
1,789,0,Frank Kendrick,1,20.3,80
1,790,0,Mikiah Herbert Harrigan,2,5.0,79
1,791,0,Ron Horn,2,-0.15,77
1,792,0,Erick Barkley,2,10.05,77
1,793,0,Jay Carty,1,10.1,76
1,794,0,Pauline Jordan,1,11.0,74
1,795,0,Todd Mundt,3,6.23,74
1,796,0,D.J. Strawberry,1,6.2,73
1,797,0,Tom Sluby,1,12.2,73
1,798,1,Scott Meents,2,10.65,72
1,799,1,Joe Stephens,3,10.3,71
1,800,0,Bob Williams,2,9.5,70
1,801,0,Gergana Branzova,1,8.3,69
1,802,1,Soumaila Samake,2,10.95,68
1,803,0,A'dia Mathies,1,6.0,68
1,804,0,Guy Williams,2,11.6,68
1,805,0,John Coughran,1,6.0,68
1,806,1,Walter Jordan,1,8.5,68
1,807,1,McCoy Ingram,1,7.6,67
1,808,0,Jennifer Hamson,2,15.9,66
1,809,1,Etdrick Bohannon,6,6.83,66
1,810,0,Rui Machida,1,6.6,65
1,811,1,Alex Poythress,1,13.2,64
1,812,1,Steve Downing,2,1.85,64
1,813,0,Jim Johnstone,3,3.93,62
1,814,0,Stacy Frese,1,12.5,62
1,815,0,David Pope,2,5.65,62
1,816,0,Donald Whiteside,2,4.15,61
1,817,1,John Fairchild,1,3.9,60
1,818,0,Adam Harrington,3,6.4,60
1,819,1,Tony Fuller,1,6.9,60
1,820,0,Michelle Campbell,2,5.15,60
1,821,0,Beth Cunningham,1,5.5,59
1,822,1,Nicolas Laprovittola,1,8.4,59
1,823,0,Jordan Mickey,2,12.55,59
1,824,1,Bruce Kuczenski,4,0.33,56
1,825,1,Isaiah Morris,1,10.6,55
1,826,0,Gillian Goring,1,17.4,54
1,827,1,Stan Brown,1,6.1,54
1,828,1,Richard Petruska,1,12.3,53
1,829,0,Camille Cooper,2,16.2,53
1,830,0,Katrina Hibbert,1,7.7,53
1,831,0,Anthony Grundy,1,16.6,52
1,832,0,Corissa Yasen,1,11.1,52
1,833,0,Robert Hite,1,7.4,51
1,834,0,Grady O'Malley,1,8.6,50
1,835,0,Alexis Prince,3,26.07,50
1,836,1,Robert Whaley,1,7.6,49
1,837,0,Rachel Hollivay,2,7.7,48
1,838,0,Linnae Harper,1,10.8,48
1,839,0,Ron Moore,3,1.77,48
1,840,0,Jamel Thomas,4,7.65,47
1,841,0,Amanda Thompson,2,6.25,47
1,842,0,Herb Scherer,1,3.9,47
1,843,0,Willie Williams,3,2.47,46
1,844,1,Henry Dickerson,2,6.55,45
1,845,1,Justin Harper,3,4.5,45
1,846,0,Shanece McKinney,1,10.8,44
1,847,0,Carla Thomas,1,11.7,43
1,848,1,James Augustine,2,13.7,42
1,849,0,Horace Jenkins,1,10.2,42
1,850,0,Jamaal Franklin,2,4.8,42
1,851,0,Candace Futrell,1,11.4,42
1,852,1,Hutch Jones,2,2.3,41
1,853,1,Cedric Jackson,4,4.48,40
1,854,1,Belus Smawley,1,3.1,40
1,855,1,Clifford Lett,2,-1.05,38
1,856,0,Chuckie Williams,1,8.8,37
1,857,1,Stanley Brundy,1,10.1,37
1,858,1,Tony Windis,1,7.5,36
1,859,0,Courtney Coleman,1,9.1,36
1,860,1,Nate Driggers,1,6.8,36
1,861,0,Adut Bulgak,2,16.6,36
1,862,0,Kysre Gondrezick,1,2.7,36
1,863,0,Alexis Peterson,1,3.7,35
1,864,0,Aisha Sheppard,1,1.8,35
1,865,0,Vic Bartolome,1,4.4,34
1,866,0,Kelley Cain,2,6.85,34
1,867,1,Ed Burton,2,10.2,33
1,868,0,Leon Smith,2,17.85,33
1,869,0,Jannon Roland,1,2.7,33
1,870,1,Desmond Penigar,1,12.9,32
1,871,0,Shea Mahoney,2,10.85,32
1,872,1,Jim Creighton,1,5.5,31
1,873,0,Kamiah Smalls,2,8.85,31
1,874,0,Tim Quarterman,1,10.2,31
1,875,0,Kevinn Pinkney,1,11.6,31
1,876,1,Julius Nwosu,1,6.8,31
1,877,1,Tom Piotrowski,1,9.2,30
1,878,0,Dymond Simon,1,2.8,30
1,879,0,Sergei Bazarevich,1,13.6,30
1,880,1,Scott Sims,1,5.2,30
1,881,0,Danielle Crockrom,1,11.2,29
1,882,1,Jay Miller,2,0.35,29
1,883,0,Josh Huestis,2,16.4,28
1,884,1,Greg Bunch,1,9.2,28
1,885,1,William Cunningham,6,8.72,28
1,886,0,Gennifer Brandon,1,9.1,28
1,887,0,Debra Williams,1,4.4,27
1,888,1,John Windsor,1,12.5,27
1,889,0,Sharnee Zoll,2,6.0,27
1,890,0,Endy Miyem,1,4.8,27
1,891,1,Jack Cooley,1,11.4,27
1,892,0,Cheese Johnson,1,9.4,27
1,893,0,Nadine Domond,1,8.5,27
1,894,1,Desmon Farmer,2,7.9,26
1,895,0,Nemanja Nedovic,1,-1.7,26
1,896,1,Jerry Baskerville,1,8.0,26
1,897,0,Erin Grant,1,9.1,25
1,898,1,Daniel Ochefu,1,6.6,24
1,899,1,Rich Laurel,1,7.5,24
1,900,0,Stephen Zimmerman,1,7.3,23
1,901,0,Ta'Shia Phillips,1,12.4,22
1,902,1,Joel Bolomboy,1,19.7,22
1,903,1,Carlton McKinney,2,-4.2,22
1,904,0,Eddie Owens,1,8.8,21
1,905,0,Gary Payton,1,4.5,20
1,906,0,John Pinone,1,7.8,20
1,907,1,Damian Jones,1,5.3,19
1,908,0,Nikita Wilson,1,2.3,19
1,909,0,Jeff Nordgaard,1,11.6,18
1,910,0,Jenny Boucek,1,1.0,18
1,911,0,Craig Spitzer,1,14.6,18
1,912,1,Charlie Black,1,1.1,17
1,913,0,Kimberly Beck,1,12.1,17
1,914,1,Andreas Glyniadakis,1,-3.3,17
1,915,0,Wendi Willits,1,11.2,17
1,916,1,Dick Miller,3,3.03,16
1,917,0,Susie Hopson-Shelton,1,25.7,16
1,918,0,Larry Moffett,1,4.0,16
1,919,0,Stephanie Watts,1,2.4,15
1,920,1,Kevin Murphy,1,-4.5,15
1,921,0,Luis Montero,1,-2.7,14
1,922,0,Bob Riley,1,10.9,13
1,923,1,Mel Gibson,1,2.5,13
1,924,1,Erik Daniels,1,4.6,13
1,925,1,Zeke Sinicola,2,-4.4,13
1,926,1,Howard Nathan,1,11.3,13
1,927,0,Kevin Thompson,1,4.9,13
1,928,1,Wayne Stevens,1,6.1,13
1,929,1,Darryl Johnson,1,9.7,12
1,930,1,Ted Manakas,1,7.2,12
1,931,1,Mike O'Neill,1,4.6,12
1,932,1,Phil Martin,1,6.6,12
1,933,1,Alvin Sims,1,10.9,11
1,934,1,Xavier Silas,1,0.1,11
1,935,1,Ray Corley,1,-6.9,11
1,936,1,Kenton Edelin,1,3.3,11
1,937,0,Zuzana Zirkova,1,14.3,11
1,938,0,Shay Doron,1,9.8,10
1,939,1,Cliff Alexander,1,11.6,10
1,940,0,Rennia Davis,1,3.8,10
1,941,0,Caity Matter,1,4.7,9
1,942,1,David Stockton,1,10.8,8
1,943,1,Cedric Ball,1,10.8,8
1,944,0,Scott Machado,1,6.0,8
1,945,0,Will Conroy,5,-2.54,7
1,946,1,Jay Edwards,1,7.8,7
1,947,0,Margold Clark,1,4.1,7
1,948,0,Dwight Waller,1,2.3,7
1,949,1,Oliver Lafayette,1,12.8,7
1,950,0,Sun Yue,1,-8.6,6
1,951,0,Greg Lee,1,12.8,6
1,952,0,Chad Gallagher,1,66.8,6
1,953,0,Patrick Christopher,1,-2.6,6
1,954,0,Chandra Johnson,1,2.5,6
1,955,0,Butch Graves,1,-0.8,5
1,956,0,Kiana Williams,1,1.8,5
1,957,1,Steven Smith,1,-1.8,5
1,958,0,Myles Patrick,1,6.9,5
1,959,1,Darrell Elston,1,-1.6,5
1,960,1,John Pilch,1,-2.6,5
1,961,1,Don Asmonga,1,-7.5,5
1,962,0,Stacy Stephens,1,2.1,4
1,963,0,Pietra Gay,1,2.8,4
1,964,1,Norton Barnhill,1,4.7,4
1,965,0,Ed Earle,1,15.0,4
1,966,0,Hajdana Radunovic,1,15.9,4
1,967,0,Hal Lear,1,1.0,4
1,968,0,George Bon,1,0.1,4
1,969,1,Tony Price,1,2.4,4
1,970,1,Isaiah Taylor,1,0.3,3
1,971,0,Chay Shegog,1,4.7,3
1,972,1,Carl McNulty,1,-9.7,2
1,973,1,Jerome Beasley,1,5.9,2
1,974,1,Roger Strickland,1,-0.1,2
1,975,0,Cassandra Crumpton-Moorer,1,3.0,2
1,976,0,Gabriela Marginean,1,8.6,2
1,977,0,Ameryst Alston,1,29.8,2
1,978,0,Angelina Wolvert,1,9.6,2
1,979,0,Red Davis,1,-3.3,2
1,980,0,Gary Voce,1,19.2,2
1,981,1,Mike Kearns,1,1.0,1
1,982,1,Mike Champion,1,-43.7,0
1,983,0,Darius Johnson-Odom,2,-14.85,0
1,984,0,Tina Krajisnik,1,9.4,0
1,985,0,Raina Perez,1,18.6,0
1,986,1,Andy Panko,1,0.0,0
1,987,0,Ben Bentil,1,-17.6,0
1,988,1,Danuel House,1,12.2,0
1,989,1,Derek Hood,1,-24.2,0
1,990,0,Elias Harris,1,7.6,0
1,991,1,Royce White,1,-8.3,0
1,992,0,Mile Ilic,1,-48.6,0
