,q_id,doc_id,Gender,score_1,score_2,judgement
875,1,875,0,0.0417911504078212,-0.3056434457847422,0.88
877,1,877,1,0.7762032137439681,0.4186932945192614,0.88
392,1,393,1,-0.692620913,0.901584455,0.88
873,1,873,0,0.4089971820758946,1.1430300348232665,0.88
874,1,874,0,0.9598062295780048,0.6601388746205964,0.88
870,1,870,0,-1.4270329762644725,-1.2714257661900807,0.88
871,1,871,0,0.2253941662418579,0.9015844547219312,0.88
391,1,392,0,-0.509017897,-0.305643446,0.88
394,1,395,1,0.225394166,-0.547089026,0.87
882,1,882,0,0.500798689992913,0.4186932945192614,0.87
890,1,890,0,-0.2336133733432338,-0.0641978656834072,0.87
883,1,883,0,1.1434092454120417,0.1772477144179265,0.87
884,1,884,0,-1.2434299604304355,0.4186932945192614,0.87
888,1,888,0,1.6942182929141516,-0.0641978656834072,0.87
886,1,886,0,-0.6926209129283255,-0.0641978656834072,0.87
887,1,887,0,0.9598062295780048,1.3844756149246,0.87
889,1,889,0,0.0417911504078212,1.8673667751272696,0.87
891,1,891,1,1.8778213087481883,0.1772477144179265,0.87
885,1,885,0,-0.3254148812602521,-1.029980186088747,0.87
395,1,396,1,1.143409245,0.177247714,0.87
894,1,894,0,0.4089971820758946,-1.9957625064940856,0.87
899,1,899,1,1.510615277080115,0.9015844547219312,0.87
893,1,893,0,0.0417911504078212,-0.5470890258860771,0.87
892,1,892,1,2.061424324582225,-0.0641978656834072,0.87
396,1,397,1,0.592600198,-0.064197866,0.87
397,1,398,1,0.592600198,0.901584455,0.87
898,1,898,1,0.1335926583248396,0.6601388746205964,0.87
896,1,896,0,0.7762032137439681,-0.3056434457847422,0.87
895,1,895,0,1.8778213087481883,1.625921195025935,0.87
897,1,897,0,-0.3254148812602521,-0.0641978656834072,0.87
905,1,905,0,1.510615277080115,1.1430300348232665,0.86
907,1,907,0,-1.6106359920985092,-0.788534605987412,0.86
402,1,403,0,-0.692620913,-0.547089026,0.86
406,1,407,1,1.510615277,0.177247714,0.86
407,1,408,1,-0.692620913,0.418693295,0.86
901,1,901,1,0.7762032137439681,-0.3056434457847422,0.86
902,1,902,1,0.0417911504078212,0.1772477144179265,0.86
903,1,903,0,0.9598062295780048,0.4186932945192614,0.86
904,1,904,1,-0.5090178970942889,0.6601388746205964,0.86
906,1,906,1,-0.3254148812602521,-0.788534605987412,0.86
908,1,908,0,-0.1418118654262154,0.4186932945192614,0.86
403,1,404,0,-0.876223929,-0.064197866,0.86
900,1,900,1,1.6942182929141516,1.8673667751272696,0.86
404,1,405,0,0.225394166,0.177247714,0.86
405,1,406,1,-0.325414881,0.660138875,0.86
398,1,399,0,2.061424325,0.177247714,0.86
399,1,400,1,0.592600198,0.660138875,0.86
400,1,401,1,1.694218293,1.625921195,0.86
401,1,402,1,0.317195674,1.384475615,0.86
910,1,910,1,0.5926001979099313,0.1772477144179265,0.86
909,1,909,0,-0.6008194050113072,-1.029980186088747,0.86
913,1,913,0,-1.1516284525134173,0.1772477144179265,0.85
409,1,410,0,-0.233613373,0.418693295,0.85
922,1,922,1,-0.8762239287623622,-0.3056434457847422,0.85
911,1,911,0,1.3270122612460782,-0.5470890258860771,0.85
912,1,912,0,2.061424324582225,0.6601388746205964,0.85
921,1,921,0,0.5926001979099313,1.3844756149246,0.85
914,1,914,0,0.7762032137439681,1.1430300348232665,0.85
915,1,915,0,0.9598062295780048,0.6601388746205964,0.85
919,1,919,1,-0.3254148812602521,1.1430300348232665,0.85
920,1,920,0,0.0417911504078212,-0.3056434457847422,0.85
924,1,924,0,0.0417911504078212,1.3844756149246,0.85
408,1,409,0,1.510615277,-0.064197866,0.85
916,1,916,1,0.4089971820758946,0.9015844547219312,0.85
411,1,412,1,0.776203214,0.901584455,0.85
918,1,918,1,1.1434092454120417,1.3844756149246,0.85
923,1,923,0,0.2253941662418579,0.9015844547219312,0.85
410,1,411,0,-0.325414881,-1.029980186,0.85
917,1,917,1,0.0417911504078212,1.3844756149246,0.85
412,1,413,1,0.776203214,2.350257935,0.85
413,1,414,0,-0.509017897,0.901584455,0.85
414,1,415,1,-0.141811865,1.143030035,0.85
928,1,928,1,0.0417911504078212,0.9015844547219312,0.84
936,1,936,1,0.0417911504078212,1.3844756149246,0.84
934,1,934,1,0.5926001979099313,1.3844756149246,0.84
933,1,933,0,-0.1418118654262154,0.6601388746205964,0.84
932,1,932,0,2.061424324582225,0.9015844547219312,0.84
931,1,931,0,1.8778213087481883,-1.2714257661900807,0.84
935,1,935,1,-0.8762239287623622,0.1772477144179265,0.84
930,1,930,1,1.3270122612460782,-1.7543169263927505,0.84
929,1,929,0,0.0417911504078212,0.6601388746205964,0.84
926,1,926,1,-2.5286510712686927,-1.5128713462914156,0.84
927,1,927,1,-0.1418118654262154,0.9015844547219312,0.84
937,1,937,1,-0.1418118654262154,1.8673667751272696,0.84
940,1,940,1,0.4089971820758946,0.6601388746205964,0.84
939,1,939,1,0.0417911504078212,-1.5128713462914156,0.84
925,1,925,1,0.9598062295780048,1.3844756149246,0.84
416,1,417,1,0.04179115,0.177247714,0.84
415,1,416,1,1.327012261,-0.305643446,0.84
938,1,938,0,-0.1418118654262154,0.6601388746205964,0.84
950,1,950,1,-0.8762239287623622,1.1430300348232665,0.83
941,1,941,0,1.6942182929141516,-0.0641978656834072,0.83
942,1,942,0,0.4089971820758946,0.6601388746205964,0.83
944,1,944,0,0.4089971820758946,-1.7543169263927505,0.83
945,1,945,0,-0.6926209129283255,-0.0641978656834072,0.83
947,1,947,0,-0.8762239287623622,-0.0641978656834072,0.83
948,1,948,1,0.9598062295780048,1.3844756149246,0.83
949,1,949,1,-0.1418118654262154,0.4186932945192614,0.83
943,1,943,1,-0.5090178970942889,-0.3056434457847422,0.83
951,1,951,1,-0.9680254366793806,0.9015844547219312,0.83
946,1,946,0,1.510615277080115,1.3844756149246,0.83
419,1,420,1,0.225394166,-0.547089026,0.83
418,1,419,1,-0.325414881,0.418693295,0.83
952,1,952,1,-0.6926209129283255,1.625921195025935,0.83
417,1,418,0,-0.325414881,-1.995762506,0.83
420,1,421,0,2.061424325,0.418693295,0.83
955,1,955,0,0.4089971820758946,-1.9957625064940856,0.82
424,1,425,0,-0.968025437,-0.788534606,0.82
961,1,961,0,-0.1418118654262154,1.1430300348232665,0.82
959,1,959,0,1.8778213087481883,0.6601388746205964,0.82
958,1,958,1,0.7762032137439681,-0.3056434457847422,0.82
957,1,957,0,1.1434092454120417,-0.5470890258860771,0.82
956,1,956,0,-1.4270329762644725,1.3844756149246,0.82
954,1,954,1,0.4089971820758946,0.1772477144179265,0.82
423,1,424,0,1.877821309,-1.029980186,0.82
962,1,962,1,1.510615277080115,0.6601388746205964,0.82
960,1,960,1,0.9598062295780048,1.1430300348232665,0.82
953,1,953,0,-0.3254148812602521,-1.2714257661900807,0.82
422,1,423,0,-0.968025437,-1.029980186,0.82
421,1,422,1,-0.509017897,-0.788534606,0.82
967,1,967,1,1.3270122612460782,0.9015844547219312,0.81
425,1,426,1,0.776203214,-0.788534606,0.81
963,1,963,1,0.4089971820758946,-0.3056434457847422,0.81
426,1,427,1,0.04179115,0.901584455,0.81
427,1,428,1,0.225394166,0.901584455,0.81
428,1,429,1,0.225394166,1.143030035,0.81
966,1,966,0,1.1434092454120417,0.4186932945192614,0.81
964,1,964,1,0.1335926583248396,-0.5470890258860771,0.81
968,1,968,0,1.6942182929141516,0.4186932945192614,0.81
970,1,970,1,-0.1418118654262154,-1.2714257661900807,0.81
971,1,971,1,-1.4270329762644725,-1.029980186088747,0.81
965,1,965,1,1.1434092454120417,-0.788534605987412,0.81
972,1,972,0,0.9598062295780048,-1.9957625064940856,0.81
969,1,969,1,0.2253941662418579,1.625921195025935,0.81
974,1,974,0,0.9598062295780048,0.1772477144179265,0.8
978,1,978,1,-0.6926209129283255,0.1772477144179265,0.8
977,1,977,1,-0.6926209129283255,1.1430300348232665,0.8
976,1,976,1,-0.5090178970942889,-0.3056434457847422,0.8
975,1,975,0,0.0417911504078212,0.9015844547219312,0.8
435,1,436,0,0.592600198,-0.788534606,0.8
987,1,987,0,-1.059826944596399,-0.3056434457847422,0.8
433,1,434,0,-0.417216389,-0.305643446,0.8
434,1,435,1,-0.509017897,1.143030035,0.8
980,1,980,0,-0.5090178970942889,1.3844756149246,0.8
979,1,979,0,0.7762032137439681,0.4186932945192614,0.8
432,1,433,0,0.776203214,-0.305643446,0.8
981,1,981,0,-0.3254148812602521,-0.788534605987412,0.8
431,1,432,0,0.95980623,1.143030035,0.8
982,1,982,0,0.5926001979099313,0.4186932945192614,0.8
430,1,431,1,0.408997182,1.143030035,0.8
973,1,973,1,1.6942182929141516,-1.2714257661900807,0.8
429,1,430,0,-2.528651071,0.660138875,0.8
986,1,986,1,0.5926001979099313,-0.0641978656834072,0.8
985,1,985,0,-0.3254148812602521,1.625921195025935,0.8
984,1,984,0,0.5926001979099313,0.1772477144179265,0.8
983,1,983,1,1.8778213087481883,1.1430300348232665,0.8
992,1,992,0,1.1434092454120417,0.9015844547219312,0.79
988,1,988,0,1.6942182929141516,-0.788534605987412,0.79
439,1,440,1,0.225394166,1.143030035,0.79
438,1,439,1,-2.16144504,1.143030035,0.79
437,1,438,1,0.225394166,0.418693295,0.79
436,1,437,0,1.510615277,-0.305643446,0.79
989,1,989,0,-0.2336133733432338,1.1430300348232665,0.79
995,1,995,0,-0.5090178970942889,0.1772477144179265,0.79
991,1,991,1,-0.6926209129283255,0.6601388746205964,0.79
993,1,993,1,-0.1418118654262154,-0.3056434457847422,0.79
996,1,996,0,1.1434092454120417,-1.7543169263927505,0.79
997,1,997,1,0.7762032137439681,0.9015844547219312,0.79
998,1,998,0,0.0417911504078212,-0.3056434457847422,0.79
999,1,999,1,0.4089971820758946,1.3844756149246,0.79
1000,1,1000,0,1.6942182929141516,0.1772477144179265,0.79
1001,1,1001,1,0.4089971820758946,-0.788534605987412,0.79
1002,1,1002,1,1.1434092454120417,1.8673667751272696,0.79
990,1,990,0,-1.1516284525134173,0.6601388746205964,0.79
994,1,994,1,0.0417911504078212,1.8673667751272696,0.79
1006,1,1006,0,-0.3254148812602521,1.1430300348232665,0.78
443,1,444,1,1.327012261,1.384475615,0.78
1003,1,1003,0,0.5926001979099313,-0.5470890258860771,0.78
445,1,446,0,1.694218293,2.108812355,0.78
444,1,445,1,0.95980623,-0.064197866,0.78
447,1,448,0,0.592600198,1.384475615,0.78
442,1,443,0,-0.509017897,-0.788534606,0.78
441,1,442,1,-1.059826945,-0.305643446,0.78
440,1,441,0,0.95980623,0.901584455,0.78
446,1,447,1,-1.151628453,-1.271425766,0.78
1005,1,1005,1,-2.16144503960062,0.4186932945192614,0.78
1014,1,1014,0,-0.1418118654262154,-1.2714257661900807,0.78
1004,1,1004,0,0.0417911504078212,0.1772477144179265,0.78
1013,1,1013,1,1.1434092454120417,-0.5470890258860771,0.78
1008,1,1008,1,-1.1516284525134173,0.6601388746205964,0.78
1007,1,1007,0,1.3270122612460782,1.625921195025935,0.78
1016,1,1016,1,-0.3254148812602521,-0.0641978656834072,0.78
1015,1,1015,0,0.9598062295780048,1.625921195025935,0.78
1012,1,1012,0,0.3171956741588763,-0.5470890258860771,0.78
1011,1,1011,0,-0.3254148812602521,0.1772477144179265,0.78
1010,1,1010,0,-0.0500103575091971,0.6601388746205964,0.78
1009,1,1009,0,0.2253941662418579,-0.5470890258860771,0.78
452,1,453,0,1.327012261,0.418693295,0.77
1037,1,1037,1,0.4089971820758946,1.3844756149246,0.77
1026,1,1026,0,1.510615277080115,0.9015844547219312,0.77
1027,1,1027,0,0.2253941662418579,-1.029980186088747,0.77
453,1,454,1,1.143409245,0.418693295,0.77
1029,1,1029,0,0.9598062295780048,1.3844756149246,0.77
1032,1,1032,0,0.6844017058269497,-0.0641978656834072,0.77
1035,1,1035,1,0.0417911504078212,1.3844756149246,0.77
1036,1,1036,0,0.2253941662418579,0.6601388746205964,0.77
1030,1,1030,0,1.510615277080115,0.9015844547219312,0.77
1034,1,1034,1,0.9598062295780048,0.4186932945192614,0.77
1033,1,1033,1,0.7762032137439681,-0.0641978656834072,0.77
1031,1,1031,1,0.9598062295780048,-1.2714257661900807,0.77
449,1,450,0,-1.059826945,0.177247714,0.77
451,1,452,0,0.592600198,0.660138875,0.77
1039,1,1039,0,0.5926001979099313,0.6601388746205964,0.77
448,1,449,1,0.408997182,-0.064197866,0.77
1021,1,1021,0,0.7762032137439681,1.1430300348232665,0.77
1023,1,1023,0,0.0417911504078212,1.1430300348232665,0.77
1025,1,1025,1,0.9598062295780048,0.1772477144179265,0.77
1017,1,1017,0,0.2253941662418579,0.9015844547219312,0.77
1019,1,1019,0,-0.1418118654262154,-0.0641978656834072,0.77
1020,1,1020,1,0.5926001979099313,-0.5470890258860771,0.77
1018,1,1018,0,0.4089971820758946,1.3844756149246,0.77
1024,1,1024,1,0.9598062295780048,0.9015844547219312,0.77
1022,1,1022,0,1.3270122612460782,-0.3056434457847422,0.77
450,1,451,0,1.143409245,-0.064197866,0.77
1028,1,1028,0,1.3270122612460782,0.9015844547219312,0.77
1038,1,1038,0,0.0417911504078212,-0.5470890258860771,0.77
1043,1,1043,1,-1.2434299604304355,0.4186932945192614,0.76
455,1,456,0,0.592600198,0.660138875,0.76
456,1,457,0,-0.141811865,-0.547089026,0.76
457,1,458,0,0.408997182,-0.547089026,0.76
458,1,459,1,0.408997182,0.660138875,0.76
1040,1,1040,1,-0.5090178970942889,-0.0641978656834072,0.76
1042,1,1042,0,0.2253941662418579,-0.788534605987412,0.76
1046,1,1046,1,-0.3254148812602521,0.6601388746205964,0.76
1044,1,1044,1,-0.1418118654262154,0.9015844547219312,0.76
1045,1,1045,0,1.510615277080115,-1.029980186088747,0.76
1047,1,1047,0,-0.1418118654262154,-0.0641978656834072,0.76
1048,1,1048,1,-0.4172163891772705,1.625921195025935,0.76
1041,1,1041,0,2.061424324582225,-0.0641978656834072,0.76
454,1,455,0,-0.692620913,-0.547089026,0.76
1059,1,1059,0,-0.1418118654262154,-1.7543169263927505,0.75
465,1,466,0,1.877821309,0.901584455,0.75
466,1,467,0,0.776203214,0.418693295,0.75
461,1,462,0,-0.325414881,0.660138875,0.75
467,1,468,1,-1.24342996,-0.064197866,0.75
463,1,464,0,1.143409245,0.660138875,0.75
464,1,465,1,1.143409245,0.418693295,0.75
460,1,461,0,-0.509017897,-0.305643446,0.75
1058,1,1058,0,-1.2434299604304355,-2.2372080865954205,0.75
459,1,460,0,-0.417216389,-0.064197866,0.75
468,1,469,0,-1.24342996,-0.064197866,0.75
462,1,463,0,-1.24342996,-0.305643446,0.75
1050,1,1050,0,1.3270122612460782,0.9015844547219312,0.75
1057,1,1057,0,0.4089971820758946,0.9015844547219312,0.75
1056,1,1056,0,-0.1418118654262154,-1.2714257661900807,0.75
1055,1,1055,0,-0.6926209129283255,0.4186932945192614,0.75
1052,1,1052,1,0.7762032137439681,0.6601388746205964,0.75
1054,1,1054,0,-0.6926209129283255,-1.029980186088747,0.75
1053,1,1053,1,-1.794239007932546,1.1430300348232665,0.75
1049,1,1049,1,0.5926001979099313,-1.2714257661900807,0.75
1051,1,1051,0,0.0417911504078212,-1.029980186088747,0.75
1070,1,1070,1,1.1434092454120417,0.6601388746205964,0.74
1073,1,1073,0,-0.1418118654262154,-1.5128713462914156,0.74
1072,1,1072,0,-0.1418118654262154,-0.3056434457847422,0.74
1071,1,1071,0,0.4089971820758946,-0.0641978656834072,0.74
1060,1,1060,1,0.9598062295780048,1.625921195025935,0.74
1061,1,1061,1,-0.8762239287623622,-0.3056434457847422,0.74
1062,1,1062,1,0.7762032137439681,1.1430300348232665,0.74
1063,1,1063,0,0.9598062295780048,1.1430300348232665,0.74
1066,1,1066,1,0.4089971820758946,0.1772477144179265,0.74
1067,1,1067,1,0.2253941662418579,0.9015844547219312,0.74
1065,1,1065,0,0.2253941662418579,1.3844756149246,0.74
1064,1,1064,0,0.2253941662418579,-0.5470890258860771,0.74
1068,1,1068,0,0.7762032137439681,-0.3056434457847422,0.74
469,1,470,1,-0.600819405,0.177247714,0.74
470,1,471,1,-0.325414881,1.143030035,0.74
471,1,472,1,0.408997182,1.625921195,0.74
472,1,473,0,0.776203214,-0.064197866,0.74
473,1,474,0,1.327012261,1.143030035,0.74
474,1,475,1,-0.325414881,0.901584455,0.74
475,1,476,1,-0.876223929,-1.271425766,0.74
1069,1,1069,0,1.6942182929141516,-0.788534605987412,0.74
1079,1,1079,0,-2.069643531683601,-1.2714257661900807,0.73
1076,1,1076,1,0.7762032137439681,0.4186932945192614,0.73
1074,1,1074,1,-0.3254148812602521,0.1772477144179265,0.73
1075,1,1075,1,-0.6926209129283255,-1.2714257661900807,0.73
1077,1,1077,1,1.510615277080115,-1.2714257661900807,0.73
1080,1,1080,1,-0.3254148812602521,-0.788534605987412,0.73
478,1,479,0,1.694218293,0.418693295,0.73
477,1,478,0,1.143409245,-0.547089026,0.73
476,1,477,1,1.143409245,-0.064197866,0.73
479,1,480,1,1.143409245,-1.029980186,0.73
480,1,481,0,1.877821309,0.418693295,0.73
1078,1,1078,1,0.0417911504078212,-1.029980186088747,0.73
1083,1,1083,0,2.061424324582225,-1.029980186088747,0.72
1081,1,1081,1,-0.3254148812602521,1.1430300348232665,0.72
1089,1,1089,1,2.061424324582225,-0.0641978656834072,0.72
1088,1,1088,1,-0.3254148812602521,0.4186932945192614,0.72
1087,1,1087,0,0.9598062295780048,-1.029980186088747,0.72
1084,1,1084,0,1.6942182929141516,0.9015844547219312,0.72
1085,1,1085,0,-0.1418118654262154,1.3844756149246,0.72
1082,1,1082,0,0.2253941662418579,-0.3056434457847422,0.72
483,1,484,1,-0.692620913,0.177247714,0.72
481,1,482,1,0.592600198,0.660138875,0.72
482,1,483,0,-2.528651071,-0.788534606,0.72
1086,1,1086,0,1.8778213087481883,0.6601388746205964,0.72
484,1,485,1,0.408997182,-1.271425766,0.72
1095,1,1095,1,0.7762032137439681,0.4186932945192614,0.71
1094,1,1094,1,1.3270122612460782,0.9015844547219312,0.71
486,1,487,0,-0.141811865,-0.547089026,0.71
1092,1,1092,0,-0.1418118654262154,0.4186932945192614,0.71
1091,1,1091,1,2.061424324582225,0.4186932945192614,0.71
1090,1,1090,0,1.3270122612460782,-0.3056434457847422,0.71
485,1,486,1,-0.509017897,-1.512871346,0.71
1096,1,1096,1,1.1434092454120417,0.4186932945192614,0.71
487,1,488,1,-0.784422421,-0.305643446,0.71
1098,1,1098,1,0.5926001979099313,-1.029980186088747,0.71
1099,1,1099,0,-0.3254148812602521,-1.029980186088747,0.71
1093,1,1093,1,0.2253941662418579,-0.3056434457847422,0.71
1101,1,1101,0,1.510615277080115,1.625921195025935,0.71
490,1,491,1,-0.141811865,-0.064197866,0.71
1102,1,1102,0,0.0417911504078212,-0.0641978656834072,0.71
1104,1,1104,0,-0.1418118654262154,-0.788534605987412,0.71
488,1,489,1,-0.141811865,1.143030035,0.71
489,1,490,1,1.510615277,0.901584455,0.71
1097,1,1097,0,-0.8762239287623622,-1.029980186088747,0.71
491,1,492,1,0.95980623,0.660138875,0.71
1105,1,1105,0,-0.1418118654262154,0.1772477144179265,0.71
1100,1,1100,0,-0.3254148812602521,1.3844756149246,0.71
1103,1,1103,0,0.4089971820758946,-0.788534605987412,0.71
1113,1,1113,1,-1.5188344841814907,-0.3056434457847422,0.7
496,1,497,1,-0.050010358,-0.547089026,0.7
495,1,496,0,0.592600198,-0.064197866,0.7
494,1,495,0,1.877821309,1.625921195,0.7
493,1,494,0,0.592600198,-1.029980186,0.7
492,1,493,0,-0.141811865,0.177247714,0.7
497,1,498,0,1.694218293,0.418693295,0.7
1111,1,1111,0,-0.5090178970942889,-0.788534605987412,0.7
1112,1,1112,1,0.0417911504078212,1.625921195025935,0.7
1109,1,1109,0,0.5926001979099313,-0.3056434457847422,0.7
1114,1,1114,1,1.1434092454120417,-0.3056434457847422,0.7
1115,1,1115,0,-0.5090178970942889,-1.9957625064940856,0.7
1108,1,1108,1,-1.9778420237665824,0.9015844547219312,0.7
1107,1,1107,0,-1.4270329762644725,-0.0641978656834072,0.7
1110,1,1110,0,0.0417911504078212,-0.0641978656834072,0.7
1106,1,1106,0,-0.6008194050113072,-1.029980186088747,0.7
1117,1,1117,0,-0.3254148812602521,-1.2714257661900807,0.7
1116,1,1116,1,-0.1418118654262154,1.1430300348232665,0.7
1121,1,1121,0,0.4089971820758946,-1.5128713462914156,0.69
502,1,503,1,0.225394166,-0.064197866,0.69
501,1,502,1,-0.876223929,0.901584455,0.69
499,1,500,0,-0.325414881,0.660138875,0.69
1118,1,1118,1,0.9598062295780048,0.6601388746205964,0.69
1119,1,1119,1,0.4089971820758946,0.1772477144179265,0.69
1120,1,1120,0,1.3270122612460782,-0.0641978656834072,0.69
1125,1,1125,1,0.0417911504078212,1.3844756149246,0.69
1122,1,1122,0,1.510615277080115,0.4186932945192614,0.69
1124,1,1124,1,-1.4270329762644725,-0.788534605987412,0.69
1123,1,1123,1,1.1434092454120417,0.9015844547219312,0.69
1126,1,1126,0,0.5926001979099313,0.4186932945192614,0.69
500,1,501,0,0.04179115,1.143030035,0.69
498,1,499,0,-0.692620913,-0.547089026,0.69
503,1,504,0,-0.141811865,-0.305643446,0.68
507,1,508,1,-0.876223929,-0.547089026,0.68
506,1,507,1,0.04179115,0.901584455,0.68
505,1,506,0,-1.059826945,-1.029980186,0.68
504,1,505,1,0.04179115,1.143030035,0.68
1139,1,1139,1,-0.8762239287623622,-0.788534605987412,0.68
1135,1,1135,1,0.9598062295780048,-0.3056434457847422,0.68
1137,1,1137,0,0.9598062295780048,-0.3056434457847422,0.68
509,1,510,0,1.694218293,-1.995762506,0.68
1138,1,1138,1,0.4089971820758946,-1.5128713462914156,0.68
508,1,509,1,-0.325414881,-0.547089026,0.68
1140,1,1140,0,1.510615277080115,-1.029980186088747,0.68
1136,1,1136,1,-0.5090178970942889,1.3844756149246,0.68
1132,1,1132,0,-1.4270329762644725,-0.788534605987412,0.68
510,1,511,1,-0.325414881,0.901584455,0.68
1134,1,1134,0,0.9598062295780048,-1.2714257661900807,0.68
1133,1,1133,1,1.510615277080115,1.625921195025935,0.68
1127,1,1127,0,-0.5090178970942889,-0.5470890258860771,0.68
1131,1,1131,1,-0.8762239287623622,-0.5470890258860771,0.68
1130,1,1130,0,-0.5090178970942889,0.6601388746205964,0.68
1129,1,1129,0,0.5926001979099313,0.9015844547219312,0.68
1128,1,1128,0,0.4089971820758946,-0.5470890258860771,0.68
1141,1,1141,1,0.9598062295780048,0.6601388746205964,0.67
1150,1,1150,0,-0.3254148812602521,0.6601388746205964,0.67
1142,1,1142,0,0.4089971820758946,-0.788534605987412,0.67
1143,1,1143,0,0.4089971820758946,-1.029980186088747,0.67
1144,1,1144,1,-0.5090178970942889,0.1772477144179265,0.67
1145,1,1145,1,-1.059826944596399,-0.788534605987412,0.67
1146,1,1146,1,0.2253941662418579,-0.5470890258860771,0.67
1147,1,1147,0,-0.8762239287623622,0.4186932945192614,0.67
1148,1,1148,1,-0.6926209129283255,-0.3056434457847422,0.67
1149,1,1149,0,0.5926001979099313,-1.029980186088747,0.67
1153,1,1153,1,-0.5090178970942889,0.9015844547219312,0.67
1152,1,1152,0,0.5926001979099313,0.9015844547219312,0.67
1154,1,1154,0,1.1434092454120417,0.6601388746205964,0.67
514,1,515,0,-0.692620913,1.143030035,0.67
513,1,514,1,-0.141811865,0.177247714,0.67
512,1,513,0,-0.692620913,-2.237208087,0.67
511,1,512,0,1.877821309,0.901584455,0.67
1151,1,1151,1,1.3270122612460782,1.3844756149246,0.67
515,1,516,1,1.694218293,0.177247714,0.67
1161,1,1161,0,1.1434092454120417,1.625921195025935,0.66
1155,1,1155,0,-1.2434299604304355,0.1772477144179265,0.66
1168,1,1168,0,0.0417911504078212,-0.788534605987412,0.66
1156,1,1156,0,1.3270122612460782,-1.5128713462914156,0.66
1157,1,1157,0,0.2253941662418579,-0.0641978656834072,0.66
1158,1,1158,1,-1.059826944596399,0.6601388746205964,0.66
1159,1,1159,0,0.4089971820758946,-1.5128713462914156,0.66
1160,1,1160,0,1.8778213087481883,1.8673667751272696,0.66
1167,1,1167,1,0.9598062295780048,-0.0641978656834072,0.66
1162,1,1162,0,-0.3254148812602521,0.4186932945192614,0.66
1166,1,1166,0,1.6942182929141516,0.9015844547219312,0.66
1164,1,1164,0,-0.3254148812602521,-1.5128713462914156,0.66
1163,1,1163,1,-0.3254148812602521,0.6601388746205964,0.66
1165,1,1165,0,-0.3254148812602521,0.1772477144179265,0.66
516,1,517,1,-0.968025437,1.384475615,0.66
523,1,524,1,-0.509017897,-0.305643446,0.65
524,1,525,1,0.04179115,-0.064197866,0.65
522,1,523,0,0.408997182,-0.064197866,0.65
1176,1,1176,0,0.2253941662418579,1.625921195025935,0.65
520,1,521,0,0.592600198,0.177247714,0.65
519,1,520,1,0.592600198,0.177247714,0.65
1170,1,1170,0,0.500798689992913,-2.4786536666967542,0.65
1169,1,1169,1,-1.1516284525134173,0.9015844547219312,0.65
1171,1,1171,1,0.4089971820758946,1.3844756149246,0.65
1172,1,1172,1,0.0417911504078212,0.1772477144179265,0.65
1173,1,1173,1,-0.3254148812602521,0.6601388746205964,0.65
1174,1,1174,0,0.5926001979099313,0.1772477144179265,0.65
521,1,522,1,0.592600198,-0.788534606,0.65
1175,1,1175,0,-0.6926209129283255,-0.3056434457847422,0.65
1177,1,1177,0,1.510615277080115,1.3844756149246,0.65
1184,1,1184,0,-0.3254148812602521,1.3844756149246,0.65
517,1,518,0,1.143409245,-1.029980186,0.65
1178,1,1178,0,1.1434092454120417,-0.5470890258860771,0.65
1187,1,1187,1,-0.5090178970942889,-0.3056434457847422,0.65
1186,1,1186,1,0.4089971820758946,-0.0641978656834072,0.65
1185,1,1185,0,1.3270122612460782,-1.029980186088747,0.65
518,1,519,1,0.04179115,-0.064197866,0.65
1183,1,1183,0,0.0417911504078212,-1.5128713462914156,0.65
1182,1,1182,0,1.1434092454120417,-1.2714257661900807,0.65
1181,1,1181,0,-0.2336133733432338,0.6601388746205964,0.65
1180,1,1180,1,-0.0500103575091971,1.625921195025935,0.65
1179,1,1179,1,0.5926001979099313,0.9015844547219312,0.65
1193,1,1193,0,-0.3254148812602521,0.6601388746205964,0.64
528,1,529,1,-0.233613373,0.177247714,0.64
1200,1,1200,1,1.1434092454120417,0.6601388746205964,0.64
1199,1,1199,1,1.3270122612460782,1.3844756149246,0.64
1197,1,1197,0,0.9598062295780048,0.4186932945192614,0.64
1196,1,1196,1,-0.1418118654262154,1.8673667751272696,0.64
1195,1,1195,1,-0.8762239287623622,-0.788534605987412,0.64
1194,1,1194,0,0.0417911504078212,0.6601388746205964,0.64
1192,1,1192,1,0.4089971820758946,-0.3056434457847422,0.64
527,1,528,0,1.327012261,-0.305643446,0.64
1190,1,1190,0,-2.712254087102729,-1.029980186088747,0.64
1188,1,1188,0,0.0417911504078212,0.4186932945192614,0.64
525,1,526,1,0.225394166,-0.547089026,0.64
526,1,527,0,-0.141811865,1.143030035,0.64
1189,1,1189,0,0.5926001979099313,-0.5470890258860771,0.64
1191,1,1191,0,1.1434092454120417,-0.3056434457847422,0.64
1198,1,1198,0,0.9598062295780048,-0.0641978656834072,0.64
534,1,535,0,0.225394166,-1.754316926,0.63
530,1,531,0,1.694218293,0.418693295,0.63
537,1,538,0,-0.509017897,0.177247714,0.63
536,1,537,1,0.225394166,0.660138875,0.63
535,1,536,0,0.408997182,-0.305643446,0.63
531,1,532,1,0.95980623,-1.029980186,0.63
533,1,534,0,-0.600819405,-1.271425766,0.63
532,1,533,0,0.225394166,-0.305643446,0.63
1208,1,1208,0,-1.2434299604304355,-0.5470890258860771,0.63
529,1,530,0,-0.325414881,0.177247714,0.63
